,Open,High,Low,Close,Candlestick,Date
2788,233.25,245.8,233.25,242.6,Undefined,4/27/2018
2789,244.8,249.7,244.5,246.4,Doji,4/30/2018
2790,245.9,246.3,239.75,241,Undefined,5/2/2018
2791,240.95,243.4,238.75,241.9,Spinning Top,5/3/2018
2792,243.5,243.9,240.35,241.95,Spinning Top,5/4/2018
2793,242.45,248.2,242.05,246.5,Undefined,5/7/2018
2794,248,252.6,244.6,250.05,Spinning Top,5/8/2018
2795,249.8,249.8,246.3,248,Doji,5/9/2018
2796,248.25,250.2,246.3,247.95,Doji,5/10/2018
2797,247.6,251.6,246.05,250.35,Marubozu,5/11/2018
2798,249.95,255.8,248.15,253.6,Undefined,5/14/2018
2799,253,257.45,245.9,248,Undefined,5/15/2018
2800,245.5,248.7,240.6,243.1,Spinning Top,5/16/2018
2801,244.2,246,241.15,242.7,Spinning Top,5/17/2018
2802,243,244,237.85,238.85,Undefined,5/18/2018
2803,243.55,245.75,240.3,244.45,Spinning Top,5/21/2018
2804,243.65,259.7,241,253.9,Undefined,5/22/2018
2805,254.65,269.75,254.3,263.2,Undefined,5/23/2018
2806,263.85,269.7,260.65,268.5,Undefined,5/24/2018
2807,267.8,268.4,262.55,266.95,Dragonfly Doji,5/25/2018
2808,267.4,274.2,266.05,272.05,Undefined,5/28/2018
2809,270.5,270.95,262.8,264.3,Undefined,5/29/2018
2810,260.5,268,259.95,267.15,Marubozu,5/30/2018
2811,266.85,274.8,263.15,269.55,Spinning Top,5/31/2018
2812,269.25,269.8,264.6,266.7,Undefined,6/1/2018
2813,268,268.35,261.3,263,Undefined,6/4/2018
2814,260.9,265.25,260.9,263.55,Undefined,6/5/2018
2815,263,271.4,262.2,270.15,Undefined,6/6/2018
2816,271.05,272.9,268.4,269.65,Doji,6/7/2018
2817,268.95,273.9,267,273,Undefined,6/8/2018
2818,273.3,278.4,273.15,274,Gravestone Doji,6/11/2018
2819,274,284.4,274,282.85,Undefined,6/12/2018
2820,284,289.65,283.65,287.7,Undefined,6/13/2018
2821,286.55,286.55,281.3,282.6,Undefined,6/14/2018
2822,282.75,283.45,276.6,277.45,Undefined,6/15/2018
2823,278,279.75,275.45,276.85,Spinning Top,6/18/2018
2824,276,276.7,269.75,272.6,Spinning Top,6/19/2018
2825,273.2,274.75,271.1,273.3,Doji,6/20/2018
2826,274.75,274.75,268.1,268.65,Marubozu,6/21/2018
2827,269,273.7,265.75,273.05,Undefined,6/22/2018
2828,271.85,273.15,267.2,268.45,Undefined,6/25/2018
2829,267.25,271.2,265.4,267.4,Doji,6/26/2018
2830,267.35,267.35,261,261.7,Undefined,6/27/2018
2831,260.4,262,255.7,257,Undefined,6/28/2018
2832,258.25,263.45,258.2,259.35,Doji,6/29/2018
2833,258.95,261.75,254,258.85,Doji,7/2/2018
2834,259.6,260.9,256.4,257.5,Doji,7/3/2018
2835,255.75,258.35,254.5,257.45,Doji,7/4/2018
2836,257.9,258.7,255.15,256.45,Doji,7/5/2018
2837,256.1,260.8,255.55,257.2,Doji,7/6/2018
2838,258.2,262.4,257.95,261.55,Spinning Top,7/9/2018
2839,263.85,265.75,262.4,263.75,Doji,7/10/2018
2840,262.65,262.65,257.9,259.1,Marubozu,7/11/2018
2841,261.4,264.5,261.15,262.75,Doji,7/12/2018
2842,262.1,262.4,256.8,257.75,Marubozu,7/13/2018
2843,250.7,259.85,250.45,259.05,Undefined,7/17/2018
2844,260.1,262.5,256.15,259.55,Spinning Top,7/18/2018
